,ECG
810,33728
811,33728
812,33728
813,33664
814,33664
815,33664
816,33664
817,33664
818,33728
819,33664
820,33600
821,33600
822,33664
823,33664
824,33600
825,33600
826,33728
827,33664
828,33728
829,33728
830,33664
831,33664
832,33600
833,33536
834,33536
835,33600
836,33664
837,33664
838,33664
839,33728
840,33728
841,33728
842,33728
843,33792
844,33856
845,33920
846,34048
847,34240
848,34432
849,34496
850,34496
851,34624
852,34688
853,34688
854,34688
855,34752
856,34688
857,34560
858,34368
859,34240
860,34176
861,34176
862,34048
863,33984
864,33920
865,33792
866,33600
867,33472
868,33472
869,33472
870,33408
871,33408
872,33472
873,33536
874,33600
875,33600
876,33600
877,33664
878,33728
879,33728
880,33600
881,33408
882,33088
883,32832
884,32960
885,33792
886,35392
887,37696
888,40704
889,43968
890,46336
891,46720
892,44544
893,40768
894,36672
895,33152
896,30784
897,29632
898,29504
899,29888
900,30464
901,31040
902,31552
903,31808
904,32000
905,32192
906,32448
907,32640
908,32768
909,32896
910,32960
911,33088
912,33152
913,33216
914,33344
915,33472
916,33472
917,33536
918,33600
919,33728
920,33728
921,33792
922,33856
923,33920
924,33856
925,33856
926,33920
927,34048
928,34112
929,34112
930,34112
931,34176
932,34240
933,34304
934,34432
935,34560
936,34560
937,34624
938,34688
939,34688
940,34752
941,34752
942,34688
943,34816
944,34944
945,34944
946,34944
947,34944
948,34944
949,34944
950,34816
951,34816
952,34816
953,34752
954,34688
955,34560
956,34496
957,34304
958,34112
959,33920
960,33792
961,33664
962,33472
963,33472
964,33408
965,33408
966,33280
967,33280
968,33344
969,33408
970,33408
971,33472
972,33600
973,33664
974,33728
975,33728
976,33728
977,33792
978,33728
979,33728
980,33792
981,33856
982,33792
983,33728
984,33728
985,33728
986,33728
987,33792
988,33792
989,33920
990,33856
991,33728
992,33664
993,33600
994,33600
995,33600
996,33600
997,33664
998,33728
999,33792
1000,33792
1001,33856
1002,33920
1003,33984
1004,33920
1005,33984
1006,34048
1007,34048
1008,34048
1009,34112
1010,34176
1011,34240
1012,34176
1013,34176
1014,34240
1015,34240
1016,34240
1017,34240
1018,34304
1019,34432
1020,34432
1021,34368
1022,34368
1023,34368
1024,34304
1025,34240
1026,34240
1027,34304
1028,34240
1029,34240
1030,34304
1031,34368
1032,34304
1033,34240
1034,34240
1035,34240
1036,34304
1037,34240
1038,34240
1039,34304
1040,34240
1041,34240
1042,34176
1043,34176
1044,34176
1045,34112
1046,34048
1047,34048
1048,34048
1049,34048
1050,34048
1051,34048
1052,34112
1053,34048
1054,34048
1055,34048
1056,34048
1057,34048
1058,33984
1059,33984
1060,33984
1061,33984
1062,33984
1063,33984
1064,33984
1065,34048
1066,34176
1067,34240
1068,34432
1069,34560
1070,34624
1071,34624
1072,34752
1073,34816
1074,34880
1075,34944
1076,34880
1077,34816
1078,34688
1079,34496
1080,34432
1081,34496
1082,34432
1083,34304
1084,34176
1085,34048
1086,33920
1087,33792
1088,33664
1089,33600
1090,33600
1091,33600
1092,33664
1093,33792
1094,33920
1095,33920
1096,33920
1097,33920
1098,33920
1099,33920
1100,33728
1101,33472
1102,33152
1103,33024
1104,33216
1105,34240
1106,36160
1107,38592
1108,41664
1109,44736
1110,46528
1111,46080
1112,43392
1113,39552
1114,35712
1115,32576
1116,30592
1117,29760
1118,29888
1119,30400
1120,30912
1121,31360
1122,31744
1123,32000
1124,32192
1125,32448
1126,32640
1127,32768
1128,32832
1129,32896
1130,33024
1131,33152
1132,33216
1133,33152
1134,33216
1135,33344
1136,33472
1137,33536
1138,33600
1139,33728
1140,33856
1141,33856
1142,33856
1143,33856
1144,33920
1145,33920
1146,33984
1147,34048
1148,34176
1149,34176
1150,34240
1151,34304
1152,34304
1153,34304
1154,34304
1155,34368
1156,34496
1157,34560
1158,34624
1159,34752
1160,34816
1161,34880
1162,34880
1163,34880
1164,34944
1165,35008
1166,34944
1167,34944
1168,34944
1169,34880
1170,34688
1171,34560
1172,34496
1173,34368
1174,34240
1175,34112
1176,33984
1177,33920
1178,33664
1179,33408
1180,33216
1181,33088
1182,33024
1183,32896
1184,32832
1185,32832
1186,32832
1187,32832
1188,32832
1189,32896
1190,32896
