,ECG
1211,22
1212,19
1213,28
1214,46
1215,59
1216,63
1217,55
1218,34
1219,10
1220,-13
1221,-35
1222,-41
1223,-29
1224,-12
1225,12
1226,33
1227,41
1228,41
1229,38
1230,28
1231,27
1232,26
1233,21
1234,27
1235,47
1236,66
1237,83
1238,87
1239,79
1240,19
1241,-21
1242,-45
1243,-51
1244,-36
1245,-3
1246,32
1247,63
1248,81
1249,82
1250,85
1251,91
1252,92
1253,90
1254,84
1255,76
1256,61
1257,38
1258,17
1259,6
1260,0
1261,-1
1262,2
1263,8
1264,6
1265,1
1266,0
1267,5
1268,9
1269,4
1270,0
1271,3
1272,7
1273,35
1274,48
1275,66
1276,98
1277,131
1278,163
1279,191
1280,206
1281,217
1282,230
1283,238
1284,244
1285,254
1286,273
1287,304
1288,331
1289,339
1290,321
1291,280
1292,236
1293,204
1294,175
1295,129
1296,71
1297,10
1298,-53
1299,-121
1300,-178
1301,-206
1302,-205
1303,-179
1304,-127
1305,-37
1306,-27
1307,-26
1308,-19
1309,-9
1310,0
1311,17
1312,39
1313,61
1314,76
1315,82
1316,78
1317,69
1318,59
1319,48
1320,36
1321,28
1322,21
1323,13
1324,13
1325,19
1326,27
1327,35
1328,49
1329,68
1330,91
1331,108
1332,107
1333,102
1334,100
1335,97
1336,98
1337,79
1338,66
1339,55
1340,47
1341,47
1342,47
1343,45
1344,34
1345,20
1346,-3
1347,-32
1348,-56
1349,-71
1350,-61
1351,-17
1352,40
1353,100
1354,149
1355,170
1356,176
1357,170
1358,150
1359,137
1360,131
1361,121
1362,113
1363,110
1364,106
1365,104
1366,103
1367,101
1368,111
1369,132
1370,144
1371,153
1372,150
1373,139
1374,126
1375,116
1376,115
1377,124
1378,145
1379,170
1380,189
1381,198
1382,197
1383,191
1384,178
1385,155
1386,140
1387,132
1388,122
1389,117
1390,123
1391,129
1392,135
1393,149
1394,167
1395,182
1396,195
1397,209
1398,228
1399,238
1400,227
1401,210
1402,188
1403,152
1404,149
1405,156
1406,163
1407,173
1408,183
1409,186
1410,186
1411,182
1412,183
1413,189
1414,191
1415,190
1416,192
1417,195
1418,202
1419,224
1420,244
1421,248
1422,238
1423,209
1424,165
1425,120
1426,77
1427,50
1428,52
1429,67
1430,85
1431,103
1432,99
1433,78
1434,64
1435,53
1436,35
1437,33
1438,24
1439,13
1440,1
1441,-4
1442,1
1443,5
1444,6
1445,11
1446,5
1447,-13
1448,-41
1449,-75
1450,-107
1451,-120
1452,-122
1453,-114
1454,-88
1455,-57
1456,-20
1457,19
1458,42
1459,47
1460,29
1461,-8
1462,-42
1463,-69
1464,-94
1465,-97
1466,-75
1467,-41
1468,-7
1469,19
1470,11
1471,-5
1472,-26
1473,-43
1474,-57
1475,-68
1476,-64
1477,-43
1478,-22
1479,-8
1480,-1
1481,-2
1482,-12
1483,-12
1484,-29
1485,-43
1486,-49
1487,-48
1488,-43
1489,-29
1490,-9
1491,5
1492,9
1493,7
1494,2
1495,-4
1496,-14
1497,-23
1498,-26
1499,-28
1500,-27
1501,-21
1502,-14
1503,-5
1504,3
1505,2
1506,-1
1507,-2
1508,0
1509,11
1510,29
1511,50
1512,54
1513,38
1514,22
1515,1
1516,-30
1517,-54
1518,-60
1519,-55
1520,-39
1521,-26
1522,-22
1523,-25
1524,-37
1525,-51
1526,-45
1527,-29
1528,-12
1529,12
1530,36
1531,55
1532,67
1533,70
1534,67
1535,68
1536,78
1537,90
1538,91
1539,82
1540,67
1541,50
1542,38
1543,31
1544,32
1545,42
1546,48
1547,49
1548,48
1549,41
1550,48
1551,62
1552,74
1553,83
1554,76
1555,48
1556,26
1557,14
1558,8
1559,18
1560,41
1561,59
1562,67
1563,48
1564,9
1565,-25
1566,-50
1567,-60
1568,-52
1569,-35
1570,0
1571,3
1572,-1
1573,-13
1574,-19
1575,-16
1576,-9
1577,0
1578,2
1579,-8
1580,-12
1581,-4
1582,-6
1583,-14
1584,-17
1585,-20
1586,-21
1587,-21
1588,-31
1589,-47
1590,-55
1591,-49
1592,-22
1593,14
1594,39
1595,47
1596,43
1597,21
1598,-7
1599,-38
1600,-60
1601,-66
1602,-55
1603,-1
1604,22
1605,48
1606,78
1607,108
1608,141
1609,177
1610,205
1611,228
1612,247
1613,260
1614,274
