,ECG
905,32768
906,32832
907,32896
908,32960
909,33024
910,33024
911,33024
912,33024
913,33088
914,33088
915,33088
916,33216
917,33152
918,33216
919,33216
920,33152
921,33216
922,33344
923,33280
924,33280
925,33280
926,33280
927,33216
928,33152
929,33152
930,33152
931,33152
932,33088
933,32960
934,32832
935,32768
936,32640
937,32576
938,32576
939,32448
940,32448
941,32448
942,32448
943,32384
944,32320
945,32320
946,32320
947,32320
948,32320
949,32384
950,32384
951,32448
952,32512
953,32512
954,32576
955,32640
956,32640
957,32640
958,32704
959,32768
960,32768
961,32768
962,32768
963,32704
964,32704
965,32640
966,32704
967,32768
968,32768
969,32768
970,32832
971,32832
972,32704
973,32704
974,32640
975,32640
976,32704
977,32640
978,32640
979,32640
980,32576
981,32576
982,32640
983,32640
984,32640
985,32576
986,32576
987,32512
988,32576
989,32576
990,32576
991,32576
992,32640
993,32640
994,32704
995,32640
996,32704
997,32640
998,32512
999,32512
1000,32512
1001,32512
1002,32512
1003,32576
1004,32576
1005,32640
1006,32640
1007,32640
1008,32640
1009,32640
1010,32640
1011,32576
1012,32576
1013,32576
1014,32512
1015,32576
1016,32576
1017,32640
1018,32576
1019,32576
1020,32640
1021,32704
1022,32704
1023,32640
1024,32768
1025,32704
1026,32832
1027,32896
1028,32960
1029,33024
1030,32960
1031,32832
1032,32704
1033,32576
1034,32512
1035,32384
1036,32320
1037,32384
1038,32384
1039,32448
1040,32448
1041,32448
1042,32448
1043,32512
1044,32512
1045,32576
1046,32576
1047,32640
1048,32640
1049,32640
1050,32576
1051,32576
1052,32640
1053,32768
1054,33344
1055,33344
1056,34368
1057,35328
1058,36480
1059,37248
1060,36608
1061,35136
1062,33344
1063,31744
1064,30464
1065,29760
1066,29568
1067,29824
1068,30336
1069,31232
1070,31296
1071,32128
1072,32576
1073,32832
1074,32960
1075,33088
1076,33152
1077,33152
1078,33216
1079,33216
1080,33088
1081,33024
1082,32896
1083,32832
1084,32832
1085,32768
1086,32768
1087,32832
1088,32832
1089,32832
1090,32832
1091,32832
1092,32768
1093,32768
1094,32768
1095,32704
1096,32768
1097,32832
1098,32768
1099,32768
1100,32832
1101,32896
1102,32960
1103,32960
1104,33024
1105,33088
1106,33152
1107,33152
1108,33216
1109,33216
1110,33280
1111,33280
1112,33280
1113,33344
1114,33408
1115,33344
1116,33344
1117,33344
1118,33408
1119,33344
1120,33216
1121,33152
1122,33088
1123,33024
1124,33024
1125,32960
1126,32896
1127,32832
1128,32704
1129,32704
1130,32640
1131,32640
1132,32576
1133,32512
1134,32512
1135,32448
1136,32384
1137,32320
1138,32384
1139,32384
1140,32384
1141,32384
1142,32384
1143,32448
1144,32512
1145,32512
1146,32576
1147,32640
1148,32640
1149,32704
1150,32704
1151,32704
1152,32704
1153,32704
1154,32768
1155,32768
1156,32704
1157,32704
1158,32704
1159,32832
1160,32832
1161,32768
1162,32768
1163,32768
1164,32768
1165,32704
1166,32768
1167,32768
1168,32768
1169,32704
1170,32704
1171,32704
1172,32704
1173,32704
1174,32704
1175,32640
1176,32704
1177,32640
1178,32640
1179,32640
1180,32640
1181,32576
1182,32512
1183,32576
1184,32640
1185,32640
1186,32576
1187,32640
1188,32704
1189,32640
1190,32576
1191,32512
1192,32576
1193,32640
1194,32640
1195,32640
1196,32704
1197,32704
1198,32640
1199,32576
1200,32576
1201,32576
1202,32576
1203,32576
1204,32576
1205,32640
1206,32704
1207,32832
1208,33024
1209,33088
1210,33152
1211,33088
1212,32960
1213,32896
1214,32768
1215,32576
1216,32512
1217,32448
1218,32384
1219,32384
1220,32320
1221,32384
1222,32448
1223,32512
1224,32576
1225,32576
1226,32640
1227,32640
1228,32640
1229,32704
1230,32768
1231,32704
1232,32576
1233,32576
1234,32704
1235,32960
1236,33344
1237,33856
1238,34496
1239,35328
1240,36352
1241,36608
1242,35648
1243,34112
1244,32640
1245,31296
1246,30336
1247,30016
1248,29952
1249,30272
1250,30848
1251,31488
1252,32064
1253,32448
1254,32768
1255,33024
1256,33152
1257,33152
1258,33216
1259,33152
1260,33152
1261,33088
1262,33024
1263,32960
1264,32832
1265,32832
1266,32832
1267,32896
1268,32832
1269,32768
1270,32768
1271,32768
1272,32768
1273,32768
1274,32832
1275,32896
1276,32896
1277,32896
1278,32896
1279,32960
1280,33024
1281,32960
1282,32896
1283,32896
1284,33024
1285,33024
1286,33024
1287,33088
1288,33152
1289,33216
1290,33152
1291,33152
1292,33216
1293,33280
1294,33344
1295,33408
1296,33408
1297,33408
1298,33344
1299,33280
1300,33280
1301,33280
1302,33216
1303,33152
1304,33152
1305,33152
1306,33088
1307,32960
1308,32896
1309,32832
1310,32704
1311,32640
1312,32576
1313,32576
1314,32576
1315,32512
1316,32448
1317,32512
1318,32512
1319,32384
1320,32384
1321,32384
1322,32384
1323,32384
1324,32448
1325,32576
1326,32640
1327,32640
1328,32640
1329,32704
1330,32704
1331,32704
1332,32704
1333,32768
1334,32832
1335,32768
1336,32768
1337,32768
1338,32768
1339,32768
1340,32768
1341,32768
1342,32768
1343,32768
1344,32768
1345,32832
1346,32896
1347,32832
1348,32704
1349,32704
1350,32704
1351,32704
1352,32704
1353,32704
1354,32704
1355,32704
1356,32640
1357,32640
1358,32640
1359,32640
1360,32704
1361,32704
1362,32640
1363,32640
1364,32640
1365,32576
1366,32576
1367,32576
1368,32640
1369,32640
1370,32640
1371,32640
1372,32640
1373,32640
1374,32640
1375,32640
1376,32640
1377,32640
1378,32640
1379,32640
1380,32704
1381,32704
1382,32640
1383,32640
1384,32768
1385,32896
1386,33024
1387,33088
1388,33152
1389,33024
1390,32896
1391,32768
1392,32704
1393,32640
1394,32512
1395,32448
1396,32448
1397,32448
1398,32448
1399,32448
1400,32512
1401,32512
1402,32512
1403,32512
1404,32576
1405,32640
1406,32704
1407,32640
1408,32704
1409,32768
1410,32768
1411,32768
1412,32896
1413,33280
1414,33792
1415,34432
1416,35264
1417,36288
1418,36800
1419,36032
1420,34560
1421,33024
1422,31616
1423,30592
1424,29952
1425,29824
1426,30144
1427,30592
1428,31168
1429,31744
1430,32320
1431,32640
1432,32896
1433,33024
1434,33152
1435,33216
1436,33152
1437,33152
1438,33152
1439,33088
1440,32960
1441,32960
1442,32960
1443,32896
1444,32832
1445,32768
1446,32768
1447,32768
1448,32768
1449,32704
1450,32768
1451,32768
1452,32768
1453,32768
1454,32896
1455,32896
1456,32960
1457,32960
1458,32960
1459,32960
1460,33024
1461,33024
1462,33024
1463,33088
1464,33088
1465,33088
1466,33088
1467,33216
1468,33280
1469,33280
1470,33280
1471,33344
1472,33344
1473,33344
1474,33280
1475,33344
1476,33344
1477,33280
1478,33280
1479,33280
1480,33280
1481,33216
1482,33088
1483,33024
1484,32960
1485,32896
1486,32832
1487,32768
1488,32704
1489,32640
1490,32512
1491,32448
1492,32448
1493,32384
1494,32320
1495,32320
1496,32320
1497,32320
1498,32320
1499,32320
1500,32384
1501,32448
1502,32448
1503,32512
1504,32576
1505,32640
1506,32704
1507,32704
1508,32768
1509,32768
1510,32832
1511,32768
1512,32704
1513,32768
1514,32768
1515,32768
1516,32768
1517,32832
1518,32832
1519,32832
1520,32832
1521,32832
1522,32768
1523,32768
1524,32768
1525,32768
1526,32768
1527,32704
1528,32640
1529,32576
1530,32576
1531,32576
1532,32512
1533,32576
1534,32576
1535,32576
1536,32576
1537,32640
1538,32640
1539,32704
1540,32640
1541,32576
1542,32576
1543,32576
1544,32640
1545,32640
1546,32704
1547,32640
1548,32576
1549,32512
1550,32512
1551,32576
1552,32576
1553,32576
1554,32640
1555,32640
1556,32640
1557,32576
1558,32576
1559,32576
1560,32576
1561,32576
1562,32576
1563,32576
1564,32576
1565,32640
1566,32640
1567,32768
1568,32896
1569,32896
1570,32896
1571,32960
1572,33024
1573,32896
1574,32768
1575,32640
1576,32576
1577,32448
1578,32320
1579,32256
1580,32320
1581,32320
1582,32384
1583,32384
1584,32448
1585,32512
1586,32512
1587,32512
1588,32576
1589,32640
1590,32640
1591,32640
1592,32576
1593,32640
1594,32576
1595,32640
1596,32896
1597,33344
1598,33984
1599,34816
1600,35904
1601,36992
1602,36992
1603,35712
1604,33984
1605,32256
1606,30848
1607,29824
1608,29504
1609,29504
1610,29952
1611,30528
1612,31168
1613,31744
1614,32192
1615,32512
1616,32640
1617,32832
1618,32960
1619,33024
1620,32960
1621,32960
1622,32896
1623,32832
1624,32768
1625,32704
1626,32704
1627,32704
1628,32640
1629,32640
1630,32640
1631,32640
1632,32576
1633,32576
1634,32704
1635,32704
1636,32704
1637,32704
1638,32704
1639,32768
1640,32704
1641,32640
1642,32704
1643,32704
1644,32768
1645,32768
1646,32832
1647,32896
1648,32960
1649,32960
1650,33024
1651,33088
1652,33152
1653,33152
1654,33216
1655,33280
1656,33280
1657,33216
1658,33280
1659,33280
1660,33216
1661,33152
1662,33088
1663,33088
1664,33088
1665,33088
1666,32960
1667,32960
1668,32896
1669,32768
1670,32640
1671,32640
1672,32576
1673,32512
1674,32448
1675,32384
1676,32320
1677,32320
1678,32256
1679,32256
1680,32256
1681,32320
1682,32384
1683,32384
1684,32448
1685,32512
1686,32448
1687,32512
1688,32512
1689,32576
1690,32640
1691,32640
1692,32704
1693,32704
1694,32768
1695,32768
1696,32768
1697,32832
1698,32832
1699,32768
1700,32704
1701,32768
1702,32768
1703,32768
1704,32768
1705,32768
1706,32768
1707,32704
1708,32704
1709,32768
1710,32768
1711,32768
1712,32768
1713,32768
1714,32768
1715,32768
1716,32704
1717,32640
1718,32640
1719,32640
1720,32640
1721,32576
1722,32640
1723,32640
1724,32640
1725,32704
1726,32768
1727,32768
1728,32704
1729,32704
1730,32768
1731,32768
1732,32704
1733,32704
1734,32704
1735,32704
1736,32640
1737,32640
1738,32704
1739,32768
1740,32768
1741,32768
1742,32704
1743,32704
1744,32640
1745,32576
1746,32576
1747,32640
1748,32640
1749,32640
1750,32704
1751,32768
1752,32896
1753,32960
1754,33024
1755,33152
1756,33216
1757,33152
1758,33024
1759,32960
1760,32832
1761,32640
1762,32512
1763,32512
1764,32512
1765,32512
1766,32512
1767,32512
1768,32576
1769,32576
1770,32512
1771,32576
1772,32704
1773,32768
1774,32704
1775,32640
1776,32704
1777,32704
1778,32640
1779,32640
1780,32768
1781,33024
1782,33408
1783,34048
1784,34880
1785,35968
1786,37056
1787,37312
1788,36352
1789,34688
1790,32832
1791,31232
1792,30208
1793,29760
1794,29760
1795,30080
1796,30592
1797,31296
1798,31936
1799,32320
1800,32640
1801,32960
1802,33152
1803,33216
1804,33280
1805,33344
1806,33280
1807,33216
1808,33088
1809,33024
1810,32960
1811,32896
1812,32896
1813,32896
1814,32896
1815,32896
1816,32896
1817,32896
1818,32896
1819,32896
1820,32896
1821,32960
1822,33024
1823,33024
1824,32960
1825,32960
1826,32960
1827,33024
1828,33088
1829,33152
1830,33152
1831,33152
1832,33152
1833,33088
1834,33152
1835,33216
1836,33216
1837,33280
1838,33344
1839,33472
1840,33408
1841,33408
1842,33408
1843,33408
1844,33408
1845,33408
1846,33408
1847,33408
1848,33408
1849,33344
1850,33216
1851,33152
1852,33088
1853,33024
1854,32960
1855,32896
1856,32832
1857,32704
1858,32640
1859,32576
1860,32576
1861,32512
1862,32448
1863,32384
1864,32320
1865,32320
1866,32320
1867,32384
1868,32512
1869,32576
1870,32576
1871,32640
1872,32704
1873,32768
1874,32704
1875,32704
1876,32768
1877,32832
1878,32832
1879,32768
1880,32768
1881,32832
1882,32832
1883,32832
1884,32896
1885,32896
1886,32832
1887,32832
1888,32832
1889,32832
1890,32832
1891,32832
1892,32832
1893,32768
1894,32768
1895,32704
1896,32704
1897,32768
1898,32768
1899,32768
1900,32704
1901,32768
1902,32832
1903,32768
1904,32704
1905,32704
1906,32704
1907,32640
1908,32640
1909,32704
1910,32704
1911,32704
1912,32704
1913,32768
1914,32832
1915,32768
1916,32704
1917,32640
1918,32640
1919,32640
1920,32640
1921,32640
1922,32640
1923,32640
1924,32704
1925,32704
1926,32768
1927,32704
1928,32640
1929,32640
1930,32640
1931,32704
1932,32704
1933,32640
1934,32640
1935,32704
1936,32704
1937,32832
1938,32960
1939,33152
1940,33280
1941,33280
1942,33152
1943,32960
1944,32832
1945,32640
1946,32512
1947,32448
1948,32448
1949,32384
1950,32448
1951,32512
1952,32576
1953,32576
1954,32576
1955,32640
1956,32704
1957,32704
1958,32704
1959,32768
1960,32768
1961,32768
1962,32768
1963,32768
1964,32832
1965,33024
1966,33344
1967,33856
1968,34560
1969,35456
1970,36544
1971,36864
1972,35968
1973,34432
1974,32832
1975,31424
1976,30400
1977,29952
1978,29888
1979,30144
1980,30656
1981,31296
1982,31872
1983,32320
1984,32704
1985,32960
1986,33152
1987,33216
1988,33216
1989,33280
1990,33216
1991,33152
1992,33088
1993,33024
1994,32960
1995,32896
1996,32832
1997,32896
1998,32896
1999,32896
2000,32832
2001,32832
2002,32832
2003,32832
2004,32896
2005,32960
2006,32960
2007,32960
2008,32896
2009,32896
2010,32960
2011,32960
2012,32960
2013,32960
2014,33024
2015,33024
2016,33024
2017,33152
2018,33216
2019,33216
2020,33216
2021,33216
2022,33280
2023,33280
2024,33344
2025,33408
2026,33536
2027,33600
2028,33600
2029,33536
2030,33472
2031,33408
2032,33280
2033,33216
2034,33152
2035,33088
2036,33024
2037,32960
2038,32960
2039,32960
2040,32832
2041,32768
2042,32704
2043,32704
2044,32576
2045,32512
2046,32448
2047,32512
2048,32512
2049,32448
2050,32448
2051,32448
2052,32512
2053,32448
2054,32512
2055,32576
2056,32640
2057,32704
2058,32704
2059,32640
2060,32704
2061,32704
2062,32704
2063,32704
2064,32768
2065,32768
2066,32768
2067,32832
2068,32832
2069,32832
2070,32768
2071,32704
2072,32832
2073,32832
2074,32832
2075,32832
2076,32832
2077,32768
2078,32704
2079,32704
2080,32704
2081,32704
2082,32704
2083,32704
2084,32704
2085,32704
2086,32704
2087,32704
2088,32704
2089,32704
2090,32704
2091,32704
2092,32704
2093,32704
2094,32704
2095,32640
2096,32640
2097,32640
2098,32640
2099,32640
2100,32640
2101,32640
2102,32640
2103,32704
2104,32640
2105,32704
2106,32704
2107,32640
2108,32576
2109,32576
2110,32640
2111,32704
2112,32768
2113,32896
2114,33024
2115,33088
2116,33088
2117,33088
2118,33024
2119,32896
2120,32704
2121,32640
2122,32576
2123,32512
2124,32448
2125,32384
2126,32384
2127,32448
2128,32512
2129,32512
2130,32576
2131,32640
2132,32704
2133,32704
2134,32768
2135,32768
2136,32768
2137,32768
2138,32768
2139,32768
2140,32832
2141,33088
2142,33472
2143,33984
2144,34752
2145,35648
2146,36544
2147,36352
2148,35136
2149,33664
2150,32256
2151,31104
2152,30400
2153,30016
2154,29952
2155,30400
2156,31040
2157,31616
2158,32128
2159,32576
2160,32896
2161,33088
2162,33152
2163,33280
2164,33280
2165,33280
2166,33216
2167,33152
2168,33152
2169,33088
2170,33024
2171,32896
2172,32768
2173,32768
2174,32768
2175,32704
2176,32768
2177,32832
2178,32832
2179,32832
2180,32896
2181,32960
2182,32960
2183,33024
2184,33024
2185,32960
2186,32960
2187,32896
2188,32896
2189,32960
2190,33024
2191,33024
2192,33088
2193,33152
2194,33216
2195,33280
2196,33280
2197,33344
2198,33344
2199,33408
2200,33408
2201,33408
2202,33408
2203,33408
2204,33344
2205,33344
2206,33280
2207,33216
2208,33152
2209,33152
2210,33152
2211,33024
2212,32960
2213,32896
2214,32832
2215,32768
2216,32640
2217,32576
2218,32576
2219,32512
2220,32448
2221,32448
2222,32448
2223,32448
2224,32384
2225,32448
2226,32512
2227,32512
2228,32512
2229,32512
2230,32512
2231,32576
2232,32576
2233,32576
2234,32640
2235,32704
2236,32704
2237,32768
2238,32768
2239,32768
2240,32832
2241,32832
2242,32832
2243,32832
2244,32896
2245,32832
2246,32832
2247,32832
2248,32832
2249,32768
2250,32704
2251,32704
2252,32768
2253,32768
2254,32704
2255,32768
2256,32832
2257,32768
2258,32704
2259,32704
2260,32768
2261,32704
2262,32640
2263,32640
2264,32640
2265,32640
2266,32640
2267,32704
2268,32704
2269,32704
2270,32704
2271,32640
2272,32640
2273,32704
2274,32704
2275,32768
2276,32768
2277,32704
2278,32640
2279,32640
2280,32704
2281,32704
2282,32640
2283,32640
2284,32640
2285,32640
2286,32704
2287,32640
2288,32640
2289,32704
2290,32704
2291,32768
2292,32896
2293,33024
2294,33088
2295,33088
2296,33024
2297,32960
2298,32832
2299,32704
2300,32576
2301,32512
2302,32448
2303,32384
2304,32384
2305,32384
2306,32448
2307,32512
2308,32512
2309,32576
2310,32640
2311,32704
2312,32704
2313,32704
2314,32768
2315,32768
2316,32704
2317,32704
2318,32768
2319,32896
2320,33216
2321,33728
2322,34432
2323,35264
2324,36288
2325,37120
2326,36672
2327,35328
2328,33600
2329,31936
2330,30528
2331,29952
2332,29632
2333,29824
2334,30272
2335,30912
2336,31616
2337,32128
2338,32576
2339,32896
2340,33088
2341,33152
2342,33216
2343,33280
2344,33280
2345,33216
2346,33152
2347,33088
2348,33024
2349,32960
2350,32896
2351,32832
2352,32768
2353,32768
2354,32704
2355,32768
2356,32832
2357,32832
2358,32832
2359,32832
2360,32896
2361,32896
2362,32832
2363,32896
2364,32960
2365,32960
2366,32960
2367,33024
2368,33088
2369,33088
2370,33088
2371,33088
2372,33152
2373,33152
2374,33152
2375,33152
2376,33216
2377,33344
2378,33344
2379,33344
2380,33344
2381,33408
2382,33408
2383,33408
2384,33344
2385,33344
2386,33280
2387,33152
2388,33088
2389,33088
2390,33024
2391,32960
2392,32896
2393,32832
2394,32768
2395,32640
2396,32512
2397,32448
2398,32448
2399,32384
2400,32384
2401,32320
2402,32384
2403,32384
2404,32384
2405,32448
2406,32448
2407,32448
2408,32448
2409,32448
2410,32512
2411,32576
2412,32576
2413,32576
2414,32640
2415,32704
2416,32704
2417,32640
2418,32704
2419,32768
2420,32768
2421,32768
2422,32832
2423,32896
2424,32832
2425,32832
2426,32768
2427,32704
2428,32704
2429,32704
2430,32704
2431,32768
2432,32768
2433,32704
2434,32704
2435,32768
2436,32768
2437,32768
2438,32704
2439,32704
2440,32640
2441,32576
2442,32576
2443,32640
2444,32640
2445,32576
2446,32576
2447,32576
2448,32576
2449,32576
2450,32576
2451,32640
2452,32704
2453,32704
2454,32640
2455,32640
2456,32640
2457,32640
2458,32576
2459,32640
2460,32704
2461,32704
2462,32640
2463,32640
2464,32640
2465,32640
2466,32640
2467,32640
2468,32640
2469,32640
2470,32640
2471,32640
2472,32640
2473,32768
2474,32768
2475,32768
2476,32768
2477,32768
2478,32832
2479,32960
2480,33024
2481,33088
2482,33088
2483,32960
2484,32832
2485,32768
2486,32640
2487,32512
2488,32448
2489,32448
2490,32448
2491,32448
2492,32448
2493,32448
2494,32512
2495,32576
2496,32640
