,ECG
1102,34304
1103,34240
1104,34240
1105,34176
1106,34240
1107,34304
1108,34304
1109,34240
1110,34304
1111,34304
1112,34368
1113,34368
1114,34432
1115,34432
1116,34432
1117,34496
1118,34432
1119,34496
1120,34560
1121,34624
1122,34688
1123,34752
1124,34816
1125,34752
1126,34752
1127,34752
1128,34752
1129,34816
1130,34816
1131,34880
1132,34880
1133,34816
1134,34752
1135,34688
1136,34624
1137,34560
1138,34496
1139,34432
1140,34304
1141,34112
1142,33984
1143,33792
1144,33664
1145,33536
1146,33408
1147,33280
1148,33216
1149,33152
1150,33152
1151,33152
1152,33152
1153,33152
1154,33152
1155,33152
1156,33152
1157,33216
1158,33280
1159,33344
1160,33344
1161,33408
1162,33472
1163,33472
1164,33472
1165,33536
1166,33536
1167,33600
1168,33600
1169,33600
1170,33600
1171,33664
1172,33664
1173,33728
1174,33792
1175,33856
1176,33856
1177,33920
1178,33984
1179,33984
1180,34048
1181,34048
1182,34176
1183,34304
1184,34432
1185,34496
1186,34560
1187,34560
1188,34496
1189,34368
1190,34240
1191,33920
1192,33664
1193,33408
1194,33280
1195,33280
1196,33216
1197,33216
1198,33216
1199,33280
1200,33344
1201,33344
1202,33408
1203,33344
1204,33344
1205,33344
1206,33344
1207,33408
1208,33536
1209,33792
1210,34240
1211,35136
1212,36160
1213,36544
1214,35648
1215,34048
1216,32576
1217,31552
1218,31104
1219,31232
1220,31808
1221,32448
1222,32960
1223,33408
1224,33728
1225,34048
1226,34240
1227,34368
1228,34496
1229,34560
1230,34496
1231,34432
1232,34368
1233,34304
1234,34240
1235,34240
1236,34304
1237,34304
1238,34368
1239,34304
1240,34304
1241,34368
1242,34368
1243,34368
1244,34432
1245,34496
1246,34496
1247,34496
1248,34560
1249,34624
1250,34688
1251,34688
1252,34688
1253,34752
1254,34816
1255,34880
1256,34944
1257,34880
1258,34880
1259,34816
1260,34816
1261,34752
1262,34752
1263,34688
1264,34624
1265,34624
1266,34560
1267,34496
1268,34368
1269,34176
1270,34048
1271,33920
1272,33728
1273,33600
1274,33472
1275,33344
1276,33280
1277,33216
1278,33152
1279,33152
1280,33152
1281,33152
1282,33152
1283,33152
1284,33216
1285,33216
1286,33216
1287,33216
1288,33280
1289,33344
1290,33344
1291,33408
1292,33536
1293,33600
1294,33600
1295,33664
1296,33728
1297,33664
1298,33600
1299,33664
1300,33728
1301,33792
1302,33856
1303,33792
1304,33792
1305,33792
1306,33856
1307,33920
1308,33984
1309,33984
1310,33984
1311,33984
1312,34176
1313,34368
1314,34432
1315,34496
1316,34496
1317,34496
1318,34496
1319,34496
1320,34368
1321,34176
1322,33856
1323,33600
1324,33344
1325,33152
1326,33088
1327,33024
1328,33088
1329,33152
1330,33152
1331,33152
1332,33280
1333,33344
1334,33408
1335,33408
1336,33472
1337,33472
1338,33536
1339,33728
1340,34112
1341,34880
1342,35776
1343,36224
1344,35456
1345,33792
1346,32320
1347,31232
1348,30784
1349,31040
1350,31616
1351,32320
1352,32832
1353,33280
1354,33728
1355,33984
1356,34112
1357,34240
1358,34368
1359,34432
1360,34432
1361,34368
1362,34304
1363,34304
1364,34304
1365,34240
1366,34240
1367,34176
1368,34176
1369,34176
1370,34304
1371,34304
1372,34304
1373,34368
1374,34432
1375,34432
1376,34432
1377,34432
1378,34496
1379,34624
1380,34688
1381,34752
1382,34752
1383,34816
1384,34752
1385,34816
1386,34880
1387,34944
1388,35008
1389,34880
1390,34880
1391,34880
1392,34816
1393,34816
1394,34752
1395,34688
1396,34688
1397,34624
1398,34496
1399,34368
1400,34176
1401,33984
1402,33728
1403,33664
1404,33600
1405,33600
1406,33536
1407,33472
1408,33408
1409,33344
1410,33280
1411,33280
1412,33280
1413,33280
1414,33280
1415,33216
1416,33280
1417,33280
1418,33408
1419,33472
1420,33536
1421,33536
1422,33536
1423,33536
1424,33600
1425,33664
1426,33664
1427,33664
1428,33664
1429,33664
1430,33664
1431,33728
1432,33728
1433,33792
1434,33792
1435,33856
1436,33920
1437,33984
1438,33920
1439,33920
1440,33920
1441,34048
1442,34240
1443,34432
1444,34560
1445,34560
1446,34496
1447,34368
1448,34240
1449,34112
1450,33920
1451,33728
1452,33472
1453,33280
1454,33216
1455,33216
1456,33216
1457,33280
1458,33280
1459,33280
1460,33280
1461,33344
1462,33408
1463,33408
1464,33408
1465,33408
1466,33536
1467,33664
1468,33920
1469,34368
1470,35072
1471,35904
1472,36096
1473,35072
1474,33408
1475,32128
1476,31296
1477,31040
1478,31296
1479,31808
1480,32448
1481,32960
1482,33344
1483,33728
1484,33920
1485,34176
1486,34304
1487,34432
1488,34496
1489,34496
1490,34368
1491,34368
1492,34368
1493,34368
1494,34304
1495,34240
1496,34240
1497,34304
1498,34368
1499,34368
1500,34432
1501,34432
1502,34368
1503,34368
1504,34432
1505,34496
1506,34496
1507,34560
1508,34560
1509,34624
1510,34688
1511,34752
1512,34880
1513,34944
1514,34944
1515,34944
1516,34944
1517,34880
1518,34880
1519,34816
1520,34816
1521,34816
1522,34816
1523,34752
1524,34752
1525,34688
1526,34560
1527,34432
1528,34304
1529,34240
1530,34112
1531,33920
1532,33728
1533,33664
1534,33536
1535,33408
1536,33408
1537,33472
1538,33408
1539,33344
1540,33280
1541,33280
1542,33280
1543,33344
1544,33344
1545,33344
1546,33344
1547,33408
1548,33408
1549,33408
1550,33472
1551,33536
1552,33536
1553,33600
1554,33664
1555,33728
1556,33728
1557,33792
1558,33792
1559,33856
1560,33856
1561,33920
1562,33920
1563,33920
1564,33920
1565,33920
1566,33984
1567,33984
1568,33984
1569,33984
1570,34048
1571,34112
1572,34176
1573,34304
1574,34368
1575,34432
1576,34432
1577,34368
1578,34368
1579,34304
1580,34240
1581,34112
1582,33856
1583,33664
1584,33472
1585,33344
1586,33216
1587,33152
1588,33152
1589,33152
1590,33216
1591,33280
1592,33280
1593,33344
1594,33344
1595,33344
1596,33472
