,ECG
869,37056
870,40064
871,42880
872,44352
873,43712
874,41280
875,38080
876,35008
877,32384
878,30784
879,30016
880,29760
881,29888
882,30080
883,30336
884,30976
885,31424
886,31680
887,31936
888,32000
889,32064
890,32192
891,32128
892,32192
893,32448
894,32704
895,33280
896,33920
897,34368
898,34432
899,34432
900,34240
901,33728
902,33472
903,33600
904,33600
905,33408
906,33344
907,33472
908,33920
909,34432
910,34752
911,34752
912,34496
913,34304
914,34240
915,34560
916,35136
917,35520
918,35520
919,35520
920,35520
921,35328
922,35072
923,34880
924,34752
925,34816
926,35008
927,35264
928,35392
929,35584
930,35520
931,35072
932,34880
933,34752
934,34560
935,34688
936,34816
937,34496
938,34176
939,33984
940,33984
941,33984
942,33984
943,33984
944,34112
945,34304
946,34560
947,34752
948,34816
949,34816
950,34816
951,34752
952,34752
953,34880
954,35008
955,35136
956,35136
957,35008
958,34816
959,34560
960,34368
961,34240
962,34240
963,34304
964,34496
965,34752
966,35072
967,35520
968,35840
969,36032
970,36096
971,36032
972,35840
973,35776
974,35840
975,35840
976,35840
977,36032
978,36288
979,36544
980,36416
981,35840
982,35264
983,34688
984,33920
985,33344
986,33024
987,32896
988,32896
989,33024
990,33088
991,33216
992,33472
993,33792
994,34048
995,34176
996,34496
997,34560
998,34368
999,34048
1000,33984
1001,34176
1002,34624
1003,35520
1004,36928
1005,39168
1006,42048
1007,44928
1008,46528
1009,45888
1010,43264
1011,39744
1012,36672
1013,34432
1014,32896
1015,31744
1016,31040
1017,30784
1018,30976
1019,31296
1020,31616
1021,31936
1022,32128
1023,32384
1024,32640
1025,32960
1026,33280
1027,33152
1028,32704
1029,32320
1030,32256
1031,32256
1032,32320
1033,32448
1034,32448
1035,32384
1036,32320
1037,32320
1038,32256
1039,31936
1040,31616
1041,31296
1042,31104
1043,31040
1044,31040
1045,31232
1046,31296
1047,31424
1048,31616
1049,32000
1050,32384
1051,32448
1052,32256
1053,32128
1054,32256
1055,32576
1056,33024
1057,33280
1058,33600
1059,33920
1060,34240
1061,34624
1062,35072
1063,35392
1064,35584
1065,35520
1066,35264
1067,34880
1068,34688
1069,34688
1070,34880
1071,35136
1072,35200
1073,35136
1074,34944
1075,34688
1076,34432
1077,34304
1078,34240
1079,34048
1080,33664
1081,33216
1082,32960
1083,32832
1084,32768
1085,32832
1086,33152
1087,33408
1088,33664
1089,33920
1090,34112
1091,34304
1092,34432
1093,34304
1094,34048
1095,33792
1096,33664
1097,33472
1098,33216
1099,33088
1100,33216
1101,33536
1102,33984
1103,34432
1104,34880
1105,35264
1106,35456
1107,35520
1108,35648
1109,35712
1110,35584
1111,35392
1112,35264
1113,34880
1114,34240
1115,33536
1116,33152
1117,32640
1118,32064
1119,31616
1120,31552
1121,31488
1122,31552
1123,31872
1124,32576
1125,33152
1126,33152
1127,33152
1128,32960
1129,32640
1130,32320
1131,32128
1132,32000
1133,31936
1134,31680
1135,31424
1136,31936
1137,33216
1138,35136
1139,37696
1140,40576
1141,43520
1142,45696
1143,46080
1144,44352
1145,41280
1146,37632
1147,33920
1148,30784
1149,29056
1150,28672
1151,29376
1152,30848
1153,31808
1154,32064
1155,32256
1156,32448
1157,32640
1158,32896
1159,32512
