,ECG
1235,32960
1236,32832
1237,32832
1238,33024
1239,32960
1240,32896
1241,33152
1242,33280
1243,33152
1244,33408
1245,33728
1246,33856
1247,33984
1248,34048
1249,34304
1250,34560
1251,34560
1252,34240
1253,33984
1254,33984
1255,34112
1256,33920
1257,33664
1258,33728
1259,33664
1260,33344
1261,32768
1262,32384
1263,32192
1264,32256
1265,32448
1266,32768
1267,32832
1268,33152
1269,33088
1270,32832
1271,32576
1272,32576
1273,32832
1274,33088
1275,33024
1276,32896
1277,32576
1278,32512
1279,32640
1280,32768
1281,32832
1282,32896
1283,33088
1284,33280
1285,33344
1286,33408
1287,33216
1288,32832
1289,32576
1290,32640
1291,32768
1292,32320
1293,31680
1294,31552
1295,32320
1296,33792
1297,36544
1298,40000
1299,42368
1300,43328
1301,42752
1302,40640
1303,38144
1304,35648
1305,33408
1306,31360
1307,29888
1308,28992
1309,28864
1310,29248
1311,30016
1312,31040
1313,32128
1314,33024
1315,32960
1316,32832
1317,32832
1318,32896
1319,33088
1320,33216
1321,33088
1322,32960
1323,32960
1324,33280
1325,33536
1326,33344
1327,33024
1328,32832
1329,32960
1330,33344
1331,33856
1332,34368
1333,34368
1334,34240
1335,34048
1336,33920
1337,33984
1338,34048
1339,33984
1340,34112
1341,34240
1342,34304
1343,34240
1344,34240
1345,34496
1346,34752
1347,34880
1348,35136
1349,35200
1350,35072
1351,34880
1352,34688
1353,34432
1354,34432
1355,34432
1356,34240
1357,33984
1358,33600
1359,33344
1360,33152
1361,33024
1362,33152
1363,33280
1364,33344
1365,33408
1366,33216
1367,32896
1368,32448
1369,32256
1370,32256
1371,32128
1372,32256
1373,32256
1374,32064
1375,31872
1376,31744
1377,31616
1378,31872
1379,32064
1380,32000
1381,32000
1382,31936
1383,32000
1384,31936
1385,32192
1386,32640
1387,32896
1388,32704
1389,32768
1390,32960
1391,32832
1392,32576
1393,32448
1394,32512
1395,32704
1396,33088
1397,33472
1398,33536
1399,33344
1400,33216
1401,33344
1402,33408
1403,33536
1404,33600
1405,33280
1406,32960
1407,32960
1408,33024
1409,33280
1410,33344
1411,33024
1412,32704
1413,32704
1414,32960
1415,33152
1416,33280
1417,33408
1418,33600
1419,33728
1420,33856
1421,33920
1422,33984
1423,33920
1424,33792
1425,33664
1426,33664
1427,33664
1428,33600
1429,33408
1430,33152
1431,32960
1432,33088
1433,33152
1434,33152
1435,33216
1436,33280
1437,33216
1438,32960
1439,32960
1440,33216
1441,32896
1442,32768
1443,32576
1444,32192
1445,32064
1446,32064
1447,32064
1448,32256
1449,32320
1450,32576
1451,32768
1452,32960
1453,32960
1454,32768
1455,32768
1456,32704
1457,32576
1458,32704
1459,33088
1460,33472
1461,33600
1462,33152
1463,32256
1464,31424
1465,31168
1466,31744
1467,33088
1468,35136
1469,38016
1470,41088
1471,43328
1472,43968
1473,42560
1474,39936
1475,37184
1476,34560
1477,32256
1478,30208
1479,28864
1480,28416
1481,28416
1482,28736
1483,29440
1484,30272
1485,31104
1486,31872
1487,32448
1488,32896
1489,33152
1490,33344
1491,33280
1492,33216
1493,33280
1494,33408
1495,33600
1496,33792
1497,33856
1498,33856
1499,33728
1500,33792
1501,33536
1502,33216
1503,33088
1504,33024
1505,33280
1506,33536
1507,33664
1508,33792
1509,33984
1510,34048
1511,33984
1512,33920
1513,34048
1514,34432
1515,34624
1516,34240
1517,33984
1518,33920
1519,33984
1520,34304
1521,34560
1522,34624
1523,34624
1524,34560
1525,34624
1526,34688
1527,34752
1528,34752
1529,34624
1530,34560
1531,34432
1532,34240
1533,34048
1534,33856
1535,33472
1536,33088
1537,32448
1538,31744
1539,31488
1540,31552
1541,31232
1542,31040
1543,31040
1544,31232
1545,31360
1546,31552
1547,31680
1548,31936
1549,32128
1550,32192
1551,32384
1552,32320
1553,32384
1554,32640
1555,32832
1556,32832
1557,32832
1558,32896
1559,32896
1560,32896
1561,32896
1562,32960
1563,32832
1564,32768
1565,32768
1566,32832
1567,32896
1568,33024
1569,33216
1570,33152
1571,33152
1572,33280
1573,33472
1574,33344
1575,32960
1576,32640
1577,32448
1578,32448
1579,32704
1580,33024
1581,33152
1582,33280
1583,33472
1584,33472
1585,33472
1586,33472
1587,33600
1588,33856
1589,33792
1590,33600
1591,33472
1592,33344
1593,33472
1594,33728
1595,33984
1596,34240
1597,34112
1598,33792
1599,33408
1600,33408
1601,33472
1602,33472
1603,33344
1604,33152
1605,32960
1606,32704
1607,32576
1608,32640
1609,32640
1610,32448
1611,32448
1612,32576
1613,32832
1614,32960
1615,33216
1616,33216
1617,33152
1618,32768
1619,32576
1620,32320
1621,32256
1622,32384
1623,32896
1624,32960
1625,32768
1626,32704
1627,32768
1628,32832
1629,32960
1630,33088
1631,32960
1632,32576
1633,31808
1634,31424
1635,31872
1636,33024
1637,35264
1638,38080
1639,41024
1640,43456
1641,44352
1642,42880
1643,39872
1644,37056
1645,34304
1646,31936
1647,30144
1648,28928
1649,28224
1650,28224
1651,28992
1652,30080
1653,31040
1654,31744
1655,32192
1656,32640
1657,32960
1658,33088
1659,33216
1660,33216
1661,33344
1662,33408
1663,33536
1664,33536
1665,33536
1666,33536
1667,33536
1668,33920
1669,34496
1670,34112
1671,33600
1672,33280
1673,33216
1674,33408
1675,33536
1676,33664
1677,33792
1678,33920
1679,33984
1680,34048
1681,34176
1682,34240
1683,34304
1684,34432
1685,34560
1686,34624
1687,34688
1688,34752
1689,34816
1690,34880
1691,34880
1692,34880
1693,34944
1694,34944
1695,34880
1696,34816
1697,34688
1698,34496
1699,34304
1700,34112
1701,33920
1702,33664
1703,33408
1704,33216
1705,32960
1706,32768
1707,32512
1708,32320
1709,32128
1710,32000
1711,31872
1712,31872
1713,31808
1714,31872
1715,31936
1716,31936
