,ECG
1173,33344
1174,33280
1175,33280
1176,33344
1177,33408
1178,33472
1179,33472
1180,33408
1181,33472
1182,33472
1183,33536
1184,33600
1185,33664
1186,33792
1187,33984
1188,34624
1189,35520
1190,37120
1191,39360
1192,42048
1193,43776
1194,43840
1195,42432
1196,40384
1197,38208
1198,36160
1199,34432
1200,33024
1201,32064
1202,31552
1203,31296
1204,31232
1205,31168
1206,31168
1207,31232
1208,31424
1209,31616
1210,31872
1211,32000
1212,32192
1213,32384
1214,32512
1215,32640
1216,32832
1217,32960
1218,33024
1219,33088
1220,33216
1221,33344
1222,33408
1223,33472
1224,33536
1225,33664
1226,33728
1227,33792
1228,33856
1229,33984
1230,34048
1231,34112
1232,34240
1233,34304
1234,34304
1235,34368
1236,34368
1237,34432
1238,34496
1239,34560
1240,34560
1241,34624
1242,34560
1243,34624
1244,34624
1245,34496
1246,34432
1247,34432
1248,34368
1249,34304
1250,34304
1251,34240
1252,34176
1253,34112
1254,34048
1255,34048
1256,33984
1257,33920
1258,33920
1259,33856
1260,33792
1261,33728
1262,33600
1263,33536
1264,33408
1265,33280
1266,33216
1267,33152
1268,33152
1269,33216
1270,33216
1271,33216
1272,33280
1273,33280
1274,33216
1275,33216
1276,33280
1277,33344
1278,33344
1279,33344
1280,33408
1281,33472
1282,33536
1283,33664
1284,33728
1285,33728
1286,33728
1287,33728
1288,33792
1289,33856
1290,33920
1291,33984
1292,33984
1293,33984
1294,34048
1295,34112
1296,34112
1297,34112
1298,34048
1299,34048
1300,34048
1301,33984
1302,33984
1303,33920
1304,33856
1305,33856
1306,33856
1307,33920
1308,33920
1309,33856
1310,33792
1311,33856
1312,33856
1313,33856
1314,33856
1315,33856
1316,33920
1317,33920
1318,33856
1319,33792
1320,33792
1321,33792
1322,33792
1323,33792
1324,33792
1325,33792
1326,33856
1327,33856
1328,33856
1329,33792
1330,33792
1331,33856
1332,33856
1333,33856
1334,33856
1335,33856
1336,33856
1337,33856
1338,33856
1339,33856
1340,33856
1341,33856
1342,33856
1343,33856
1344,33856
1345,33920
1346,33920
1347,33920
1348,33856
1349,33856
1350,33920
1351,33920
1352,33984
1353,33984
1354,33984
1355,34048
1356,34048
1357,34048
1358,34048
1359,34048
1360,33984
1361,33984
1362,33984
1363,33984
1364,34048
1365,34048
1366,34048
1367,34048
1368,34048
1369,33984
1370,34048
1371,34112
1372,33984
1373,34048
1374,34176
1375,34240
1376,34304
1377,34368
1378,34432
1379,34496
1380,34432
1381,34368
1382,34304
1383,34368
1384,34496
1385,34560
1386,34624
1387,34560
1388,34496
1389,34304
1390,34176
1391,34112
1392,34048
1393,33920
1394,33728
1395,33600
1396,33472
1397,33408
1398,33344
1399,33344
1400,33344
1401,33408
1402,33472
1403,33536
1404,33600
1405,33664
1406,33664
1407,33664
