,ECG
1280,33600
1281,33728
1282,33856
1283,33984
1284,33984
1285,33920
1286,33920
1287,33984
1288,33984
1289,33984
1290,33984
1291,34048
1292,34048
1293,33920
1294,33792
1295,33856
1296,33856
1297,33856
1298,33920
1299,33984
1300,33984
1301,33920
1302,33856
1303,33920
1304,33920
1305,33984
1306,33920
1307,33920
1308,33920
1309,33856
1310,33792
1311,33856
1312,33792
1313,33792
1314,33792
1315,33984
1316,34176
1317,34176
1318,34240
1319,34240
1320,34240
1321,34240
1322,34368
1323,34560
1324,34752
1325,34816
1326,34688
1327,34624
1328,34496
1329,34368
1330,34176
1331,33856
1332,33472
1333,33216
1334,33088
1335,33024
1336,32960
1337,32960
1338,32960
1339,32960
1340,33024
1341,33088
1342,33152
1343,33216
1344,33280
1345,33280
1346,33280
1347,33280
1348,33344
1349,33408
1350,33344
1351,33280
1352,33408
1353,33856
1354,34752
1355,36160
1356,38016
1357,38912
1358,38144
1359,36288
1360,34368
1361,32896
1362,32128
1363,31808
1364,31936
1365,32384
1366,32832
1367,33152
1368,33344
1369,33536
1370,33792
1371,33920
1372,33920
1373,33920
1374,33920
1375,33920
1376,33920
1377,33920
1378,33920
1379,33920
1380,33984
1381,34048
1382,34176
1383,34240
1384,34304
1385,34304
1386,34240
1387,34240
1388,34240
1389,34240
1390,34304
1391,34304
1392,34304
1393,34368
1394,34496
1395,34560
1396,34496
1397,34432
1398,34432
1399,34496
1400,34560
1401,34560
1402,34624
1403,34688
1404,34880
1405,34944
1406,34944
1407,34880
1408,34880
1409,34880
1410,34944
1411,34880
1412,34880
1413,34816
1414,34880
1415,34944
1416,34880
1417,34752
1418,34560
1419,34496
1420,34496
1421,34368
1422,34176
1423,33984
1424,33728
1425,33600
1426,33408
1427,33216
1428,33088
1429,32960
1430,32832
1431,32768
1432,32832
1433,32896
1434,32896
1435,32832
1436,32896
1437,33024
1438,33088
1439,33088
1440,33152
1441,33152
1442,33216
1443,33216
1444,33216
1445,33344
1446,33408
1447,33472
1448,33536
1449,33664
1450,33792
1451,33792
1452,33728
1453,33728
1454,33792
1455,33856
1456,33920
1457,33984
1458,33984
1459,33984
1460,33984
1461,33984
1462,34048
1463,34112
1464,33984
1465,33920
1466,33984
1467,34112
1468,34048
1469,33984
1470,34048
1471,34048
1472,33984
1473,33792
1474,33792
1475,33856
1476,33920
1477,33792
1478,33792
1479,33856
1480,33856
1481,33728
1482,33728
1483,33728
1484,33664
1485,33664
1486,33728
1487,33920
1488,33984
1489,33856
1490,33792
1491,33856
1492,33920
1493,33920
1494,33856
1495,33920
1496,33984
1497,33920
1498,33856
1499,33856
1500,33856
1501,33728
1502,33728
1503,33856
1504,34048
1505,34112
1506,34304
1507,34496
1508,34624
1509,34624
1510,34688
1511,34688
1512,34816
1513,34816
1514,34752
1515,34688
1516,34624
1517,34560
1518,34432
1519,34304
1520,34112
1521,33920
1522,33728
1523,33664
1524,33664
1525,33536
1526,33344
1527,33216
1528,33216
1529,33216
1530,33280
1531,33216
1532,33344
1533,33472
1534,33536
1535,33536
1536,33536
1537,33472
1538,33472
1539,33472
1540,33472
1541,33536
1542,33792
1543,34304
1544,35328
1545,37632
1546,38784
1547,39168
1548,37952
1549,35968
1550,33984
1551,32576
1552,31872
1553,31872
1554,32320
1555,32704
1556,33024
1557,33344
1558,33600
1559,33856
1560,33984
1561,34048
1562,34112
1563,34048
1564,33920
1565,33920
1566,33984
1567,34112
1568,34048
1569,33984
1570,34048
1571,34048
1572,33984
1573,34048
1574,34176
1575,34368
1576,34368
1577,34368
1578,34432
1579,34496
1580,34432
1581,34368
1582,34368
1583,34496
1584,34624
1585,34560
1586,34496
1587,34560
1588,34624
1589,34752
1590,34752
1591,34752
1592,34816
1593,34880
1594,34880
1595,35008
1596,35072
1597,35008
1598,35008
1599,34944
1600,34944
1601,34944
1602,35008
1603,35072
1604,35072
1605,35072
1606,34944
1607,34880
1608,34880
1609,34816
1610,34688
1611,34624
1612,34496
1613,34240
1614,33920
1615,33792
1616,33600
1617,33408
1618,33216
1619,32960
1620,32768
1621,32704
1622,32640
1623,32640
1624,32704
1625,32704
1626,32768
1627,32832
1628,33024
1629,33088
1630,33152
1631,33216
1632,33280
1633,33280
1634,33280
1635,33280
1636,33344
1637,33472
1638,33536
1639,33536
1640,33664
1641,33792
1642,33792
1643,33728
1644,33728
1645,33856
1646,33920
1647,33920
1648,33984
1649,34048
1650,34176
1651,34176
1652,34112
1653,34176
1654,34240
1655,34240
1656,34112
1657,34048
1658,34176
1659,34240
1660,34176
1661,34048
1662,34048
1663,33984
1664,33792
1665,33792
1666,33856
1667,33920
1668,33920
1669,33856
1670,33856
1671,33856
1672,33792
1673,33792
1674,33856
1675,33792
1676,33792
1677,33856
1678,33920
1679,33920
1680,33856
1681,33856
1682,33920
1683,33984
1684,34048
1685,33984
1686,33792
1687,33792
1688,33856
1689,33856
1690,33792
1691,33792
1692,33856
1693,33856
1694,33856
1695,33920
1696,33856
1697,33792
1698,33792
1699,33984
1700,34048
1701,33984
1702,33920
1703,33856
1704,33856
1705,33920
1706,33984
1707,33984
1708,33984
1709,34048
1710,33984
1711,33984
1712,33984
1713,33984
1714,33984
1715,33984
1716,34176
1717,34304
1718,34368
1719,34432
1720,34560
1721,34688
1722,34816
1723,34880
1724,34944
1725,34944
1726,34880
1727,34880
1728,34816
1729,34688
1730,34432
1731,34240
1732,34176
1733,33920
1734,33600
1735,33408
1736,33280
1737,33344
1738,33408
1739,33408
1740,33344
1741,33344
1742,33344
1743,33344
1744,33408
1745,33536
1746,33600
1747,33536
1748,33536
1749,33536
1750,33600
1751,33600
1752,33664
1753,33920
1754,34432
1755,35392
1756,36864
1757,38720
1758,39552
1759,38464
1760,36224
1761,33984
1762,32384
1763,31744
1764,31616
1765,31872
1766,32384
1767,32960
1768,33472
1769,33792
1770,34048
1771,34048
1772,33920
1773,33792
1774,33856
1775,33920
1776,33920
1777,33920
1778,33984
1779,34112
1780,34112
1781,34048
1782,34112
1783,34176
1784,34176
1785,34112
1786,34112
1787,34304
1788,34368
1789,34304
1790,34304
1791,34240
1792,34240
1793,34240
1794,34368
1795,34496
1796,34624
1797,34560
1798,34496
1799,34496
1800,34496
1801,34496
1802,34496
1803,34688
1804,34752
1805,34752
1806,34816
1807,34944
1808,35072
1809,35072
1810,34944
1811,34880
1812,34944
1813,35072
1814,35008
1815,34944
1816,34944
1817,34944
1818,34944
1819,34752
1820,34688
1821,34624
1822,34496
1823,34304
1824,34176
1825,34048
1826,33856
1827,33600
1828,33344
1829,33280
1830,33216
1831,33088
1832,32960
1833,32768
1834,32704
1835,32704
1836,32768
1837,32832
1838,32832
1839,32832
1840,32832
1841,32832
1842,32832
1843,32896
1844,32960
1845,33152
1846,33152
1847,33152
1848,33216
1849,33408
1850,33536
1851,33664
1852,33664
1853,33664
1854,33728
1855,33728
1856,33792
1857,33920
1858,33984
1859,33920
1860,33920
1861,33920
1862,33920
1863,33984
1864,34048
1865,33984
1866,33920
1867,33984
1868,34048
1869,34112
1870,34048
1871,34048
1872,34112
1873,34048
1874,33984
1875,33984
1876,33920
1877,33856
1878,33984
1879,34048
1880,33920
1881,33856
1882,33792
1883,33856
1884,33856
1885,33856
1886,33728
1887,33728
1888,33728
1889,33792
1890,33728
1891,33728
1892,33728
1893,33728
1894,33792
1895,33856
1896,33984
1897,33984
1898,33856
1899,33792
1900,33856
1901,33856
1902,33856
1903,33856
1904,33792
1905,33728
1906,33728
1907,33792
1908,33920
1909,33920
1910,33984
1911,34048
1912,34112
1913,34112
1914,34176
1915,34304
1916,34432
1917,34432
1918,34304
1919,34432
1920,34816
1921,34752
1922,34752
1923,34688
1924,34688
1925,34624
1926,34496
1927,34240
1928,33984
1929,33792
1930,33600
1931,33408
1932,33344
1933,33344
1934,33280
1935,33216
1936,33216
1937,33344
1938,33408
1939,33408
1940,33344
1941,33472
1942,33536
1943,33472
1944,33472
1945,33536
1946,33600
1947,33536
1948,33408
1949,33408
1950,34048
1951,34624
1952,35904
1953,37696
1954,39104
1955,38784
1956,37120
1957,35072
1958,33344
1959,32256
1960,31744
1961,31808
1962,32256
1963,32896
1964,33344
1965,33600
1966,33792
1967,33920
1968,33920
1969,33984
1970,33984
1971,33984
1972,33984
1973,33856
1974,33856
1975,33920
1976,34112
1977,34112
1978,34176
1979,34176
1980,34112
1981,34112
1982,34176
1983,34240
1984,34304
1985,34304
1986,34304
1987,34304
1988,34304
1989,34240
1990,34176
1991,34304
1992,34368
1993,34496
1994,34496
1995,34560
1996,34560
1997,34560
1998,34560
1999,34688
2000,34752
2001,34752
2002,34752
2003,34880
2004,35008
2005,34944
2006,34944
2007,34880
2008,34944
2009,35072
2010,34944
2011,34880
2012,34944
2013,34816
2014,34688
2015,34560
2016,34624
2017,34688
2018,34624
2019,34368
2020,34240
2021,34048
2022,33856
2023,33600
2024,33472
2025,33344
2026,33216
2027,33152
2028,33152
2029,33088
2030,33024
2031,32960
2032,33088
2033,33024
2034,32768
2035,32640
2036,32576
2037,32768
2038,33024
2039,33216
2040,33408
2041,33408
2042,33344
2043,33216
2044,33216
2045,33408
2046,33472
2047,33536
2048,33600
2049,33664
2050,33728
2051,33792
2052,33728
2053,33792
2054,33920
2055,34048
2056,34176
2057,34304
2058,34368
2059,34304
2060,34240
2061,34176
2062,34048
2063,33920
2064,33920
2065,33920
2066,33984
2067,33984
2068,33920
2069,33856
2070,33856
2071,33920
2072,33792
2073,33792
2074,33792
2075,33856
2076,33856
2077,33920
2078,33984
2079,34048
2080,34048
2081,34112
2082,33984
2083,33920
2084,33856
2085,33856
2086,33856
2087,33856
2088,33792
2089,33856
2090,33792
2091,33792
2092,33792
2093,33792
2094,33728
2095,33664
2096,33728
2097,33792
2098,33792
2099,33920
2100,34048
2101,34240
2102,34432
2103,34560
2104,34560
2105,34624
2106,34688
2107,34816
